app_name,class_dex,types,matches
com.sencoinex.android.apk,classes2.dex,compiler,['r8 without marker (suspicious)']
com.shapeshift.droid_shapeshift.apk,classes.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.HARDWARE check', 'possible Build.SERIAL check', 'Build.TAGS check', 'SIM operator check', 'network operator name check', 'device ID check']"
com.shapeshift.droid_shapeshift.apk,classes.dex,compiler,['unknown (please file detection issue!)']
com.shapeshift.droid_shapeshift.apk,classes2.dex,anti_debug,['Debug.isDebuggerConnected() check']
com.shapeshift.droid_shapeshift.apk,classes2.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.HARDWARE check', 'Build.TAGS check', 'network operator name check', 'possible VM check']"
com.shapeshift.droid_shapeshift.apk,classes2.dex,compiler,['dx']
com.silvercoinvaluerpro.apk,classes.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.BRAND check', 'Build.DEVICE check', 'Build.TAGS check']"
com.silvercoinvaluerpro.apk,classes.dex,compiler,['r8']
com.silvercoinvaluerpro.apk,classes2.dex,anti_vm,['Build.MANUFACTURER check']
com.silvercoinvaluerpro.apk,classes2.dex,compiler,['r8 without marker (suspicious)']
com.skyewallet.skye_wallet.apk,classes.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.HARDWARE check', 'Build.BOARD check', 'Build.TAGS check']"
com.skyewallet.skye_wallet.apk,classes.dex,compiler,['unknown (please file detection issue!)']
com.stocksexchange.android.apk,classes.dex,anti_debug,['Debug.isDebuggerConnected() check']
com.stocksexchange.android.apk,classes.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.TAGS check']"
com.stocksexchange.android.apk,classes.dex,compiler,['r8']
com.stocksexchange.android.apk,classes2.dex,anti_vm,"['Build.FINGERPRINT check', 'possible Build.SERIAL check']"
com.stocksexchange.android.apk,classes2.dex,compiler,['r8 without marker (suspicious)']
com.studentcoin.apk,classes.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MANUFACTURER check', 'possible Build.SERIAL check', 'Build.TAGS check', 'SIM operator check', 'network operator name check', 'device ID check']"
com.studentcoin.apk,classes.dex,compiler,['r8']
com.studentcoin.apk,classes2.dex,anti_debug,['Debug.isDebuggerConnected() check']
com.studentcoin.apk,classes2.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.HARDWARE check', 'Build.TAGS check', 'possible VM check']"
com.studentcoin.apk,classes2.dex,compiler,['r8 without marker (suspicious)']
com.supremexchange.apk,classes.dex,anti_debug,['Debug.isDebuggerConnected() check']
com.supremexchange.apk,classes.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.HARDWARE check', 'Build.BOARD check', 'possible Build.SERIAL check', 'Build.TAGS check', 'network operator name check', 'possible VM check']"
com.supremexchange.apk,classes.dex,compiler,['r8']
com.titan.coin.apk,classes.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MANUFACTURER check', 'Build.TAGS check', 'SIM operator check']"
com.titan.coin.apk,classes.dex,compiler,['unknown (please file detection issue!)']
com.viabtc.pool.apk,classes.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.HARDWARE check', 'Build.BOARD check', 'possible Build.SERIAL check', 'Build.TAGS check', 'SIM operator check', 'network operator name check', 'device ID check', 'subscriber ID check', 'possible ro.secure check', 'emulator file check']"
com.viabtc.pool.apk,classes.dex,compiler,['unknown (please file detection issue!)']
com.viabtc.pool.apk,lib/arm64-v8a/libumeng-spy.so,anti_vm,['emulator file check']
com.viabtc.pool.apk,lib/x86/libumeng-spy.so,anti_vm,['emulator file check']
com.wallet.ela.apk,classes.dex,anti_debug,['Debug.isDebuggerConnected() check']
com.wallet.ela.apk,classes.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.BOARD check', 'Build.TAGS check', 'possible VM check']"
com.wallet.ela.apk,classes.dex,compiler,['r8']
com.wallet.ela.apk,classes2.dex,compiler,['r8 without marker (suspicious)']
com.whitebit.android.apk,classes.dex,anti_debug,['Debug.isDebuggerConnected() check']
com.whitebit.android.apk,classes.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.HARDWARE check', 'Build.TAGS check', 'SIM operator check', 'possible ro.secure check']"
com.whitebit.android.apk,classes.dex,compiler,['r8']
com.whitebit.android.apk,classes2.dex,compiler,['r8 without marker (suspicious)']
com.whitebit.android.apk,classes3.dex,compiler,['r8']
com.wrx.wazirx.apk,classes.dex,anti_debug,['Debug.isDebuggerConnected() check']
com.wrx.wazirx.apk,classes.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.HARDWARE check', 'Build.TAGS check', 'network operator name check', 'ro.hardware check', 'ro.kernel.qemu check']"
com.wrx.wazirx.apk,classes.dex,compiler,['r8']
com.wrx.wazirx.apk,classes.dex,obfuscator,"['unreadable field names', 'unreadable method names']"
com.wrx.wazirx.apk,classes2.dex,compiler,['r8 without marker (suspicious)']
com.wswap.wallet.apk,classes.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MANUFACTURER check', 'Build.TAGS check', 'SIM operator check']"
com.wswap.wallet.apk,classes.dex,compiler,['r8']
com.wswap.wallet.apk,classes2.dex,anti_debug,['Debug.isDebuggerConnected() check']
com.wswap.wallet.apk,classes2.dex,anti_vm,"['Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.HARDWARE check', 'Build.TAGS check', 'possible VM check']"
com.wswap.wallet.apk,classes2.dex,compiler,['r8 without marker (suspicious)']
com.wswap.wallet.apk,classes3.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.HARDWARE check', 'Build.BOARD check', 'network operator name check', 'possible VM check']"
com.wswap.wallet.apk,classes3.dex,compiler,['r8 without marker (suspicious)']
com.wswap.wallet.apk,classes4.dex,compiler,['r8 without marker (suspicious)']
com.wswap.wallet.apk,classes5.dex,compiler,['r8 without marker (suspicious)']
com.xbond.exchange.apk,classes.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.HARDWARE check', 'possible Build.SERIAL check', 'Build.TAGS check']"
com.xbond.exchange.apk,classes.dex,compiler,['r8']
com.xbond.exchange.apk,classes2.dex,compiler,['r8 without marker (suspicious)']
com.yamishibai.easycryptowallet123.apk,classes.dex,anti_debug,['Debug.isDebuggerConnected() check']
com.yamishibai.easycryptowallet123.apk,classes.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'possible Build.SERIAL check']"
com.yamishibai.easycryptowallet123.apk,classes.dex,compiler,['r8']
com.zenafinance.apk,classes.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MANUFACTURER check', 'possible Build.SERIAL check']"
com.zenafinance.apk,classes.dex,compiler,['r8']
com.zenafinance.apk,classes2.dex,compiler,['r8 without marker (suspicious)']
crypto.cc.atc.apk,classes.dex,anti_vm,"['Build.MODEL check', 'Build.MANUFACTURER check', 'Build.BRAND check', 'Build.DEVICE check', 'Build.PRODUCT check', 'network operator name check']"
crypto.cc.atc.apk,classes.dex,compiler,['dx']
crypto.cc.atc.apk,classes2.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MANUFACTURER check', 'Build.BOARD check', 'possible Build.SERIAL check']"
crypto.cc.atc.apk,classes2.dex,compiler,['dx']
crypto.wallet.chainapp.apk,classes.dex,anti_debug,['Debug.isDebuggerConnected() check']
crypto.wallet.chainapp.apk,classes.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.TAGS check']"
crypto.wallet.chainapp.apk,classes.dex,compiler,['unknown (please file detection issue!)']
de.schildbach.wallet.apk,classes.dex,anti_vm,"['Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.BOARD check']"
de.schildbach.wallet.apk,classes.dex,compiler,['r8 without marker (suspicious)']
finance.earna.app.apk,classes.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MANUFACTURER check', 'Build.TAGS check']"
finance.earna.app.apk,classes.dex,compiler,['unknown (please file detection issue!)']
i.brains.pandax.apk,classes.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'SIM operator check', 'network operator name check', 'ro.kernel.qemu check']"
i.brains.pandax.apk,classes.dex,compiler,['r8']
i.brains.pandax.apk,classes2.dex,anti_debug,['Debug.isDebuggerConnected() check']
i.brains.pandax.apk,classes2.dex,anti_vm,"['Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.HARDWARE check', 'Build.TAGS check', 'possible VM check']"
i.brains.pandax.apk,classes2.dex,compiler,['r8 without marker (suspicious)']
i.brains.pandax.apk,classes3.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'possible VM check']"
i.brains.pandax.apk,classes3.dex,compiler,['r8 without marker (suspicious)']
im.yitoken.app.g2.apk,classes.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.HARDWARE check', 'Build.BOARD check']"
im.yitoken.app.g2.apk,classes.dex,compiler,['unknown (please file detection issue!)']
io.bincap.exchange.apk,classes.dex,anti_debug,['Debug.isDebuggerConnected() check']
io.bincap.exchange.apk,classes.dex,anti_vm,"['Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'possible Build.SERIAL check', 'Build.TAGS check', 'SIM operator check', 'network operator name check', 'possible VM check']"
io.bincap.exchange.apk,classes.dex,compiler,['r8']
io.bincap.exchange.apk,classes.dex,obfuscator,['unreadable field names']
io.bincap.exchange.apk,classes2.dex,compiler,['r8 without marker (suspicious)']
io.bolt.mibwallet.apk,classes.dex,anti_vm,"['Build.MANUFACTURER check', 'possible VM check']"
io.bolt.mibwallet.apk,classes.dex,compiler,['r8 without marker (suspicious)']
io.bolt.mibwallet.apk,classes2.dex,anti_debug,['Debug.isDebuggerConnected() check']
io.bolt.mibwallet.apk,classes2.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'possible Build.SERIAL check', 'Build.TAGS check', 'possible VM check']"
io.bolt.mibwallet.apk,classes2.dex,compiler,['r8 without marker (suspicious)']
io.cex.app.prod.apk,classes.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.TAGS check', 'possible VM check']"
io.cex.app.prod.apk,classes.dex,compiler,['r8']
io.cex.app.prod.apk,classes2.dex,anti_debug,['Debug.isDebuggerConnected() check']
io.cex.app.prod.apk,classes2.dex,anti_vm,"['Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.HARDWARE check', 'Build.TAGS check', 'possible VM check']"
io.cex.app.prod.apk,classes2.dex,compiler,['r8 without marker (suspicious)']
io.cex.app.prod.apk,classes3.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.HARDWARE check', 'Build.TAGS check', 'network operator name check', 'possible ro.secure check']"
io.cex.app.prod.apk,classes3.dex,compiler,['r8 without marker (suspicious)']
io.cex.app.prod.apk,classes4.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'possible VM check']"
io.cex.app.prod.apk,classes4.dex,compiler,['r8 without marker (suspicious)']
io.cex.app.prod.apk,classes5.dex,compiler,['r8 without marker (suspicious)']
io.exaking.starter.apk,classes.dex,anti_debug,['Debug.isDebuggerConnected() check']
io.exaking.starter.apk,classes.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.BOARD check', 'possible Build.SERIAL check', 'network operator name check']"
io.exaking.starter.apk,classes.dex,compiler,['dx (possible dexmerge)']
io.exaking.starter.apk,classes.dex,manipulator,['dexmerge']
io.kriptomat.app.apk,classes.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.TAGS check', 'possible VM check']"
io.kriptomat.app.apk,classes.dex,compiler,['r8']
io.kriptomat.app.apk,classes.dex,obfuscator,"['unreadable field names', 'unreadable method names']"
io.kriptomat.app.apk,classes2.dex,anti_debug,['Debug.isDebuggerConnected() check']
io.kriptomat.app.apk,classes2.dex,anti_vm,"['Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.HARDWARE check', 'Build.TAGS check', 'possible VM check']"
io.kriptomat.app.apk,classes2.dex,compiler,['r8 without marker (suspicious)']
io.kriptomat.app.apk,classes3.dex,anti_debug,['Debug.isDebuggerConnected() check']
io.kriptomat.app.apk,classes3.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.BOARD check', 'possible Build.SERIAL check', 'Build.TAGS check', 'network operator name check']"
io.kriptomat.app.apk,classes3.dex,compiler,['r8 without marker (suspicious)']
io.kriptomat.app.apk,classes4.dex,compiler,['r8 without marker (suspicious)']
io.metamask.apk,classes.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.HARDWARE check', 'Build.BOARD check', 'possible Build.SERIAL check', 'SIM operator check', 'network operator name check', 'possible VM check']"
io.metamask.apk,classes.dex,compiler,['r8']
io.metamask.apk,classes2.dex,anti_debug,['Debug.isDebuggerConnected() check']
io.metamask.apk,classes2.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.HARDWARE check', 'Build.TAGS check', 'network operator name check', 'possible VM check']"
io.metamask.apk,classes2.dex,compiler,['r8 without marker (suspicious)']
io.metamask.apk,classes3.dex,anti_vm,['Build.MANUFACTURER check']
io.metamask.apk,classes3.dex,compiler,['r8 without marker (suspicious)']
io.nash.app.apk,classes.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MANUFACTURER check', 'possible Build.SERIAL check', 'SIM operator check']"
io.nash.app.apk,classes.dex,compiler,['r8']
io.nash.app.apk,classes2.dex,anti_vm,"['Build.MANUFACTURER check', 'Build.TAGS check']"
io.nash.app.apk,classes2.dex,compiler,['r8 without marker (suspicious)']
io.nash.app.apk,classes3.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.HARDWARE check', 'Build.BOARD check', 'possible Build.SERIAL check', 'network operator name check', 'possible VM check']"
io.nash.app.apk,classes3.dex,compiler,['r8 without marker (suspicious)']
io.nash.app.apk,classes4.dex,anti_debug,['Debug.isDebuggerConnected() check']
io.nash.app.apk,classes4.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.HARDWARE check', 'possible Build.SERIAL check', 'Build.TAGS check', 'possible VM check']"
io.nash.app.apk,classes4.dex,compiler,['r8 without marker (suspicious)']
io.rscoins.network.apk,classes.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.HARDWARE check', 'possible Build.SERIAL check', 'Build.TAGS check', 'network operator name check', 'device ID check', 'possible VM check']"
io.rscoins.network.apk,classes.dex,compiler,['r8']
io.rscoins.network.apk,classes2.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.HARDWARE check', 'possible Build.SERIAL check', 'Build.TAGS check', 'SIM operator check', 'network operator name check', 'device ID check']"
io.rscoins.network.apk,classes2.dex,compiler,['r8 without marker (suspicious)']
io.uun.clet.apk,classes.dex,anti_debug,['Debug.isDebuggerConnected() check']
io.uun.clet.apk,classes.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.TAGS check', 'network operator name check', 'possible VM check']"
io.uun.clet.apk,classes.dex,compiler,['unknown (please file detection issue!)']
io.uun.clet.apk,classes2.dex,compiler,['dx']
io.wallet.apk,classes.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.HARDWARE check', 'Build.BOARD check', 'possible Build.SERIAL check', 'Build.TAGS check', 'SIM operator check', 'network operator name check', 'device ID check', 'subscriber ID check', 'emulator file check', 'possible VM check']"
io.wallet.apk,classes.dex,compiler,['unknown (please file detection issue!)']
io.wallet.apk,classes2.dex,anti_vm,"['Build.BOARD check', 'possible Build.SERIAL check']"
io.wallet.apk,classes2.dex,compiler,['dx']
io.yellowcard.app.apk,classes.dex,compiler,['r8']
it.airgap.vault.apk,classes.dex,anti_debug,['Debug.isDebuggerConnected() check']
it.airgap.vault.apk,classes.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.BOARD check', 'Build.TAGS check', 'possible ro.secure check']"
it.airgap.vault.apk,classes.dex,compiler,['r8']
latoken.kucoin.trustapp.zebpay.coinmarketcap.coindcx.apk,assets/audience_network.dex,anti_debug,['Debug.isDebuggerConnected() check']
